date,month,month_name,platform,campaign_name,spend
2025-01-01,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Croud_Paid-Social_Meta_US_BOF_Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,FB-Paid_Mixed_Purchases_ASC_WellnessTech,0.0
2025-01-01,1,January,Meta,FB-Paid_Mixed_Website ShopNEW_Purchases_ASC_WellnessTech Campaign,0.0
2025-01-01,1,January,Meta,FB-Paid_Mixed_Website ShopNEW_Purchases_ASC_WellnessTech Campaign,0.0
2025-01-01,1,January,Meta,PDM_ STD MOF,897.5289979999999
2025-01-01,1,January,Meta,PDM_ STD MOF,500.63961599999993
2025-01-01,1,January,Meta,PDM_ STD MOF,590.048395
2025-01-01,1,January,Meta,PDM_ STD MOF,932.006793
2025-01-01,1,January,Meta,PDM_ STD MOF,413.62031500000006
2025-01-01,1,January,Meta,PDM_ STD MOF,1210.4272099999998
2025-01-01,1,January,Meta,PDM_ STD MOF,953.279483
2025-01-01,1,January,Meta,PDM_ STD MOF,90.43202699999996
2025-01-01,1,January,Meta,PDM_ STD MOF,833.681504
2025-01-01,1,January,Meta,PDM_ STD MOF,12.6
2025-01-01,1,January,Meta,PDM_ STD MOF,25.971387
2025-01-01,1,January,Meta,PDM_ STD MOF,780.514087
2025-01-01,1,January,Meta,PDM_ STD MOF,5.802453
2025-01-01,1,January,Meta,PDM_ STD MOF,144.665923
2025-01-01,1,January,Meta,PDM_ STD MOF,1402.2904580000002
2025-01-01,1,January,Meta,PDM_ STD MOF,2550.442372
2025-01-01,1,January,Meta,PDM_ STD MOF,187.67382900000004
2025-01-01,1,January,Meta,PDM_ STD MOF,5307.418991
2025-01-01,1,January,Meta,PDM_ STD MOF,59.961101000000006
2025-01-01,1,January,Meta,PDM_ STD MOF,1562.415298
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,809.6111409999999
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,1822.779097
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,1123.156428
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,390.409346
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,1329.3093330000002
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,1096.0462059999998
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,201.684577
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,1636.627715
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,78.791585
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,319.36866200000003
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,212.45
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,1003.768962
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,28.958635
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,50.450311
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,114.64477600000002
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,856.3257799999999
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,7219.847018
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,864.2765199999999
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,92.302309
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,12.350741
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,82.752238
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,19.782421000000003
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,55.149757
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,418.94945700000005
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,633.1364619999999
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,97.85818299999998
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,391.507515
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,242.500415
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,7903.954304
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,1949.3313490000005
2025-01-01,1,January,Meta,PDM_ASC Wellness Tech Website + Shop,465.67
2025-01-01,1,January,Meta,PDM_Paid-Social_Meta_US_TOF_ViewContent_Prospecting_NA,0.0
2025-01-01,1,January,Meta,PDM_Paid-Social_Meta_US_TOF_ViewContent_Prospecting_NA,0.0
2025-01-01,1,January,Meta,PDM_Paid-Social_Meta_US_TOF_ViewContent_Prospecting_NA,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC-DPA_Mixed_Website Shop(EVG PROMO) Campaign,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_PROMO-Q4_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_ASC_Mixed_Website Shop_WellnessTech,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF-Conversion_Retargeting_Video Site,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF_Conversion_Remarketing-Worldwide_PROMO-BFCM,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF_Conversion_Remarketing-Worldwide_PROMO-BFCM,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF_Conversion_Remarketing-Worldwide_PROMO-BFCM,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_BOF_Conversion_Remarketing-Worldwide_PROMO-BFCM,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,Paid-Social_Meta_US_Retention-Conversion_PastPurchasers,0.0
2025-01-01,1,January,Meta,US | ASC DYN | 010125 | CVN | Purchases | Volume | DABA,9185.343543
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,3.46
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,4.33
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,0.0
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,1.0500000000000005
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,0.01
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,13.309999999999995
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,0.8800000000000001
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,224.90959200000003
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,0.04
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,0.02
2025-01-01,1,January,Meta,US | Prospecting | CVN | View Content,4.88
2025-01-01,1,January,Meta,US | Retention | 010125 | CVN | Purchases,0.92
2025-01-01,1,January,Meta,US | Retention | 010125 | CVN | Purchases,2.300161
2025-01-01,1,January,Meta,US | Retention | 010125 | CVN | Purchases,191.176775
2025-01-01,1,January,Meta,US | Retention | 010125 | CVN | Purchases,6.004737
2025-01-01,1,January,Meta,US | Retention | 010125 | CVN | Purchases,87.09410999999999
2025-01-01,1,January,Meta,US | Retention | 010125 | CVN | Purchases,1730.164872
2025-01-01,1,January,Meta,UTM [Facebook_Mobile_Feed / (not set)],0.0
2025-01-01,1,January,Meta,UTM [facebook / (not set)],0.0
2025-01-01,1,January,Google,10274166939,0.0
2025-01-01,1,January,Google,10274166939,0.0
2025-01-01,1,January,Google,10280140491,0.0
2025-01-01,1,January,Google,10280140491,0.0
2025-01-01,1,January,Google,10280140491,0.0
2025-01-01,1,January,Google,10280140491,0.0
2025-01-01,1,January,Google,18069875938,0.0
2025-01-01,1,January,Google,18892036951,0.0
2025-01-01,1,January,Google,18892036951,0.0
2025-01-01,1,January,Google,18892036951,0.0
2025-01-01,1,January,Google,18892036951,0.0
2025-01-01,1,January,Google,18892036951,0.0
2025-01-01,1,January,Google,18892036951,0.0
2025-01-01,1,January,Google,18892036951,0.0
2025-01-01,1,January,Google,19718081468,0.0
2025-01-01,1,January,Google,20723736939,0.0
2025-01-01,1,January,Google,20815661688,0.0
2025-01-01,1,January,Google,21710066051,0.0
2025-01-01,1,January,Google,Google Ads (gclid),0.0
2025-01-01,1,January,Google,US_Brand_Alone_Phrase,4447.753412
2025-01-01,1,January,Google,US_Brand_Alone_Phrase,0.0
2025-01-01,1,January,Google,US_NonBrand_Products+Concerns,746.9403289999998
2025-01-01,1,January,Google,US_NonBrand_Products+Concerns,1616.628194
2025-01-01,1,January,Google,US_NonBrand_Products+Concerns,0.0
2025-01-01,1,January,Google,US_NonBrand_Products+Concerns,375.08072
2025-01-01,1,January,Google,US_NonBrand_Products+Concerns,151.27
2025-01-01,1,January,Google,US_NonBrand_Products+Concerns,260.79667
2025-01-01,1,January,Google,US_NonBrand_Products+Concerns,982.6435
2025-01-01,1,January,Google,US_NonBrand_Products+Concerns,0.0
